1980-01-14,-11.296708,-6.219833,-12.070208,-7.351667,-12.645208,-9.729500,-1.189250,0.477500,4.297792,-1.968208,-3.113708,-0.681083,0.977042,-10.124417,-12.359542,3.399042,1.711125,-6.782417,-9.116500,-1.798833,-4.856292,-2.452625,-10.148375,5.997792,-13.994375,-1.244208,-10.810333,-12.230000
1980-01-15,-8.921125,-4.793333,-8.330583,-6.488167,-12.976125,-9.247167,-0.573792,-1.492875,4.065875,-6.234958,-2.579125,0.774250,2.479375,-6.732833,-11.948083,1.930500,4.319708,-9.383708,-7.868792,-4.966167,-3.680750,-3.291042,-11.384042,5.760542,-12.032708,-3.709583,-7.321167,-11.457625
1980-01-16,-6.965625,-4.059542,-2.468333,-8.335208,-9.357500,-7.464417,-3.376542,-9.271958,4.391042,-13.534542,-2.787708,0.749625,6.843083,-3.931875,-3.939083,0.820458,4.425375,-7.392417,-6.961083,-7.155417,-2.462292,-5.160958,-7.622458,7.230583,-5.432792,-6.224833,-6.215750,-5.485458
1980-01-17,-8.634000,-5.503417,-5.433750,-8.533875,-10.429500,-8.642250,-1.909583,-6.084708,3.842583,-7.590875,-2.808375,0.222167,6.974917,-2.854583,-5.830000,0.965667,4.011250,-10.101875,-8.337875,-9.088083,-4.780083,-3.311208,-9.792875,6.864875,-6.747667,-3.823583,-5.770583,-9.099042
1980-01-18,-7.191167,-5.983083,-8.485000,-6.254375,-8.979458,-9.315125,-2.275000,-1.265667,3.688250,-3.886542,-2.672958,-0.681958,5.442000,-4.363583,-7.620208,2.385042,4.007833,-6.106667,-8.624708,-1.107125,-5.845833,-3.402417,-9.847083,7.260667,-10.985125,-3.624625,-5.947583,-8.725875
1980-01-19,-7.568167,-3.300625,-5.749333,-5.268875,-8.378917,-7.745625,-4.267333,-5.363792,4.384417,-9.517500,-0.139250,0.470708,6.192667,-5.682292,-8.399958,2.326958,4.344958,-5.986167,-6.982750,-3.591458,-4.386708,-5.378583,-8.259750,9.401375,-9.626917,-5.470167,-7.095750,-8.116083
1980-01-20,-6.292292,-0.475042,-2.907875,-3.373458,-7.622750,-5.987708,-2.449333,-9.133417,6.270083,-8.067667,1.474292,1.411667,7.251958,-4.847542,-7.018750,2.080125,4.465000,-10.960750,-2.465875,-12.528667,-1.821667,-6.246042,-8.144208,10.277375,-5.713125,-4.134833,-6.234458,-7.163417
1980-01-21,-5.160125,1.247042,-2.533583,-1.946000,-5.533167,-3.524083,-2.325625,-13.015750,7.034458,-8.143667,3.427417,3.174750,6.869542,-3.007000,-4.630125,2.995167,4.075500,-14.768417,-0.115500,-14.536958,0.930625,-5.262583,-7.035375,11.146292,-4.176125,-3.357083,-5.213958,-5.128167
1980-01-22,-3.607833,2.996125,-4.621417,-0.008000,-3.113167,0.370042,-0.131458,-11.984667,7.623375,-9.391125,4.586333,3.156542,5.779125,-1.187542,-3.601292,3.743750,4.487542,-11.577875,1.287917,-11.460292,3.167208,-4.577125,-3.123583,11.779375,-7.360250,-2.068458,-2.443958,-3.723375
1980-01-23,-1.277542,2.653292,-3.850500,0.075625,-1.741125,0.577833,0.493792,-9.316375,8.924833,-10.685792,4.192333,3.127708,5.387917,2.169542,-1.816250,3.949375,6.304958,-6.214458,1.152000,-7.419417,2.553625,-4.128208,-1.884375,12.320458,-5.645583,-2.352625,0.844167,-3.154292
1980-01-24,-1.337625,2.101333,0.194708,0.935083,-1.741625,-0.153083,-0.248750,-8.755542,9.806083,-16.181042,4.776333,2.400917,8.722083,3.087333,-1.379333,3.483292,7.559125,-7.555458,0.546458,-7.628458,2.158167,-8.857917,-2.392833,13.453208,-1.693583,-6.396500,1.095125,-3.476625
1980-01-25,-2.607500,2.141625,2.058500,-1.293333,-2.488875,-0.789500,-5.111958,-13.584667,10.457417,-20.583958,3.336333,1.778458,10.121583,1.343250,-3.267542,3.198417,8.210750,-12.226500,0.410250,-12.600458,2.345542,-13.319292,-3.432333,12.611333,-0.802208,-12.076708,-0.105958,-3.995792
1980-01-26,-3.834833,0.429875,-0.762000,-3.520125,-4.568708,-3.473667,-6.131500,-14.860375,10.918083,-22.144000,1.860375,0.209875,9.394083,0.094708,-3.786250,2.825917,5.814250,-13.888375,-1.136750,-13.143208,1.049000,-9.805333,-6.266917,12.339917,-3.207708,-14.531500,-1.775625,-5.769792
1980-01-27,-5.628583,1.144917,-3.156333,-5.827625,-7.780292,-3.555750,-4.583875,-13.728167,10.185083,-18.420583,0.420792,-0.154125,7.594458,-0.741542,-6.604333,3.975458,3.299625,-13.276000,-1.047583,-14.300292,1.985000,-7.937958,-8.883333,12.432417,-6.074000,-10.526875,-3.032542,-9.226625
1980-01-28,-9.221083,-0.497500,-7.648875,-4.372500,-11.599792,-6.091500,-1.756167,-14.382167,8.488833,-16.516042,0.828375,2.200500,1.785833,-4.229708,-9.750708,8.276333,2.781833,-15.121000,-2.272042,-15.218667,-0.208750,-8.412250,-9.897792,11.699208,-10.459542,-11.974833,-5.675667,-11.520375
1980-01-29,-5.557708,0.864667,-7.873625,-1.318208,-8.557708,-2.668958,-0.834458,-14.046333,9.170208,-12.047750,3.118625,3.586458,2.436875,-0.112167,-9.333833,7.958833,3.913042,-17.480833,-0.767750,-19.120875,1.264833,-9.495917,-10.518125,12.343208,-11.906208,-8.452458,-1.781792,-12.105000
1980-01-30,-2.161833,4.346542,-3.402375,0.177167,-2.508583,1.504500,0.218458,-14.970250,9.592875,-19.401500,6.192667,5.590792,5.325708,2.702208,-4.773042,6.157500,5.027333,-8.279292,1.891167,-12.663458,4.465833,-11.115458,-4.919500,12.753208,-7.992542,-9.089208,0.277708,-8.110667
1980-01-31,0.321625,6.758792,-0.657208,1.684000,1.226292,2.989583,-2.815542,-14.373792,9.424458,-23.858833,7.758000,3.618208,7.092042,5.578667,1.521250,3.949208,6.265583,-5.209333,4.852333,-14.039750,5.823750,-12.772625,1.096625,12.143333,-1.054958,-9.327042,2.674792,-0.372750
1980-02-01,0.477875,0.865292,2.108167,-0.603833,0.252500,-0.145250,-4.521708,-13.448500,7.717083,-21.827750,4.142667,-0.850375,8.992750,7.209500,2.414333,1.676292,7.578458,-3.014208,0.527583,-10.197250,0.751333,-14.093708,0.617750,9.903958,0.703875,-11.527500,4.452125,0.368083
1980-02-02,-2.346500,3.259875,1.553417,-0.646208,-2.109083,0.541208,-2.103917,-8.206792,8.441792,-15.979750,5.899167,3.231292,9.224167,2.301833,-1.481375,5.608208,5.424375,-6.630792,2.905458,-6.602792,2.143917,-11.786333,-3.725625,10.657958,-0.968167,-10.487792,-0.040625,-5.214083
1980-02-03,-0.125500,4.376542,0.463458,1.045917,0.691917,1.631667,-4.252667,-6.281542,9.410000,-7.966250,6.939167,3.260500,8.196125,4.046958,0.558875,4.060000,6.569875,-3.828542,3.702792,-5.484042,2.734083,-9.541917,-0.111167,12.214167,-2.203250,-9.328292,1.812833,-1.865667
1980-02-04,1.267125,4.957292,1.641333,3.418917,-0.071542,1.135625,-5.943167,-7.652708,11.151333,-11.051583,9.414542,2.803333,8.428750,4.203500,0.869125,5.643625,7.919042,-6.963250,5.435667,-7.612000,1.771708,-10.178125,-1.908792,11.928417,-0.703583,-12.018792,2.194750,-0.952542
1980-02-05,2.161333,7.693958,3.072833,4.679333,0.007500,3.346458,-2.473250,-11.882000,11.812125,-11.361250,8.839000,5.614583,9.282833,4.798000,0.140500,6.040833,9.316667,-7.129792,6.692500,-10.624667,6.295125,-12.864708,-3.419167,12.219792,0.031208,-11.247917,2.860000,-2.151708
1980-02-06,2.396250,6.215042,2.665292,2.767833,1.601042,2.300917,-3.057167,-8.332500,10.652000,-13.374500,6.970042,3.941583,10.653375,6.796083,2.337583,3.246750,8.597958,-5.724542,4.956417,-8.358042,5.000625,-12.620500,-1.696667,12.076292,0.811542,-8.703833,5.200542,0.381125
1980-02-07,1.117083,5.392167,3.283083,1.214500,1.017875,2.680708,-1.615875,-7.978542,9.746583,-15.312583,6.396250,3.490333,10.047625,5.586708,1.630167,5.346958,7.835833,-7.249083,4.281917,-8.835375,5.088083,-12.680625,-1.959542,11.320833,1.289333,-8.939542,3.161042,-0.063625
1980-02-08,1.346542,6.564708,2.566042,2.182542,1.338625,2.928417,-3.478458,-9.811708,9.807375,-17.125292,7.170958,7.416125,9.438542,4.156167,1.907333,8.859542,7.131875,-6.144250,3.979583,-8.620125,5.766667,-15.823417,-0.341000,11.203667,1.085792,-12.858708,3.346458,0.084625
1980-02-09,2.778833,6.956625,2.095958,4.633708,2.095958,3.809083,-1.071667,-12.940000,9.671875,-18.376333,7.862458,7.662292,8.015333,4.109042,1.448625,6.065083,7.349417,-12.183500,5.069792,-12.730500,6.416125,-14.291417,-1.191667,11.359667,1.101542,-12.692583,3.039250,0.168833
1980-02-10,1.761250,6.190583,2.319333,2.533125,1.988208,4.186417,0.638000,-15.702708,8.140208,-20.157417,6.628208,5.687292,7.560375,4.525125,1.459333,5.699667,7.367792,-13.487833,5.149708,-16.186458,6.052750,-11.073125,-0.288917,10.208208,0.977083,-8.145417,2.418500,-0.267292
1980-02-11,1.360750,4.727292,3.301667,0.961958,1.864417,2.714542,0.435458,-15.285792,7.580375,-19.399792,4.834083,5.562292,8.563125,4.620125,2.343042,7.106083,7.489167,-13.229167,2.668833,-15.698375,5.079250,-8.901208,0.518208,9.178500,1.134750,-6.386625,3.009708,0.593417
1980-02-12,-0.006583,5.339458,0.378542,-0.666625,0.854875,2.248958,-1.727542,-16.590625,8.449917,-16.019167,4.535333,5.639792,8.513375,3.757500,1.962958,8.538875,6.159125,-14.662458,3.580833,-18.349958,5.602375,-8.533458,-1.063333,9.690375,0.507250,-8.261208,2.388333,-0.226625
1980-02-13,-0.819750,4.717417,-1.995500,0.308792,-1.219625,1.302583,-1.061042,-13.660250,9.459708,-10.824042,4.826333,5.841833,5.430667,2.726875,0.817958,7.288167,5.327000,-17.435167,2.518167,-17.644625,4.652833,-5.238208,-4.364167,10.759750,-1.805500,-7.036250,1.911167,-2.045667
1980-02-14,-1.417167,3.325667,-4.570542,0.629875,-1.213167,1.563458,0.965167,-5.880042,9.057083,-4.243958,5.136250,5.678458,3.600125,1.473792,0.406875,7.597458,4.760375,-12.238333,2.208708,-10.549625,3.742708,-1.399167,-3.634417,10.194042,-3.968458,-2.312542,-0.034208,-2.273792
1980-02-15,-1.163083,4.822167,-3.688542,0.712125,-1.142625,1.451792,1.018000,-0.786875,9.921125,-1.895667,5.780083,6.190667,3.697167,0.398167,0.151292,6.156083,4.409583,-7.963958,1.601125,-4.782750,4.320500,-0.818125,-3.254958,12.710708,-3.156792,-0.654333,-0.585667,-2.817542
1980-02-16,-0.106667,4.873375,-2.476042,2.196625,-0.374625,2.676792,0.761333,-1.800792,10.746542,-3.253875,6.092125,4.745083,4.419542,0.935208,-0.615042,7.754917,5.364208,-5.514500,2.798167,-4.239833,4.626125,-1.844917,-1.351292,13.432208,-1.861750,-1.364833,0.135292,-2.913167
1980-02-17,-0.002250,5.347292,-1.429833,1.181958,-0.196208,1.661625,-0.705583,-7.473625,9.706333,-11.745708,5.553083,6.403792,6.263458,2.493667,-0.420583,8.386333,6.141792,-4.082708,3.281292,-6.693750,4.869750,-5.379375,-1.162333,12.930833,-1.432667,-4.189625,1.805417,-2.144083
1980-02-18,-2.247000,4.714750,-1.400917,-0.472000,-1.951958,0.383375,-2.031542,-10.951625,8.817583,-10.343000,4.570167,5.595375,5.743583,0.795208,-0.022208,7.279750,4.692958,-8.741417,1.827958,-12.424458,4.687792,-3.112917,-2.125208,11.297208,-1.159750,-5.391000,-0.466667,-2.692875
1980-02-19,-2.921542,1.357667,-2.854750,-2.011042,-1.461583,-0.721167,-1.630458,-5.632667,8.075208,-4.333000,4.516208,5.168833,5.107667,0.694292,0.392083,4.818125,3.436583,-6.872875,-0.547542,-9.347958,1.347917,-2.128125,-2.410125,11.027250,-2.046375,-4.578750,-1.236667,-1.783500
1980-02-20,-2.462875,2.788625,-3.982292,-2.184375,-0.872167,0.179000,-0.713583,-3.469000,8.631917,-3.867708,5.424958,5.059750,4.552542,0.187667,0.310042,5.003708,3.302167,-4.571042,0.537542,-4.267417,2.371167,-3.729500,-3.055542,10.435125,-3.101250,-4.554125,-1.134375,-1.650750
1980-02-21,-2.369375,3.350625,-3.356333,-1.120417,-0.668000,0.585083,-0.416750,-4.142833,9.654417,-5.406083,5.459333,7.195292,4.312333,0.600417,0.953208,5.696583,3.951917,-4.269708,0.516042,-3.963000,2.708667,-4.766125,-3.156500,9.566417,-2.965375,-5.739625,-1.394542,-1.015042
1980-02-22,-1.894083,4.454667,-2.843042,0.270917,-0.553000,0.833083,-0.531917,-4.147292,9.282375,-6.145042,6.526167,6.417750,4.092417,0.929167,0.303292,5.163125,4.651750,-4.688750,1.704042,-5.575458,3.590792,-4.925042,-2.879417,10.969708,-1.895458,-5.388458,-1.164375,-1.521583
1980-02-23,-1.221458,5.213417,-2.936125,1.391542,-0.200208,1.405875,-0.908583,-4.281458,9.876375,-5.568375,5.381458,3.992625,3.975000,0.749000,-0.368208,4.574833,5.278583,-6.059292,3.193792,-5.266917,4.106833,-4.712542,-2.055167,12.108583,-1.724542,-4.396208,-0.609625,-1.671542
1980-02-24,-1.849542,6.237833,-3.410542,2.386333,-0.859958,1.526708,-0.930958,-4.223333,10.151083,-5.331042,5.261125,3.505167,3.099667,-0.042000,-0.380458,4.510958,4.779958,-7.236875,4.448750,-5.827792,4.258917,-5.177875,-2.054333,12.493083,-1.571917,-5.140958,-1.892375,-1.692917
1980-02-25,-0.293917,4.799333,-3.168167,2.637792,-0.802917,1.953542,-1.282792,-5.172125,10.101125,-6.464250,5.012042,3.737708,3.016542,0.764958,-0.792417,4.656000,5.129208,-6.885583,4.476125,-5.556750,3.857542,-5.127250,-2.971833,10.894292,-1.884292,-5.424292,0.146583,-1.767500
1980-02-26,0.322750,4.199208,-2.626458,2.029167,-0.883625,1.417458,-1.814667,-5.975500,8.157083,-7.126375,4.950542,3.205125,3.938500,1.299500,-0.701458,5.888375,6.386458,-5.871292,4.186958,-6.408125,3.592333,-4.764583,-4.241208,10.266167,-2.922042,-5.852458,0.971500,-2.592292
1980-02-27,-1.176917,2.080042,-3.187917,1.072792,-2.838000,-0.281792,-1.189583,-5.692500,7.312500,-5.328167,4.561833,3.034042,3.741500,0.344625,-1.603958,5.530875,5.980417,-5.938750,1.526000,-6.331000,2.175917,-3.100625,-4.521125,9.189917,-4.260708,-5.258625,0.080875,-4.320958
1980-02-28,-3.054958,1.671917,-5.069667,-0.371542,-3.563625,-0.442125,0.388333,-5.038708,7.476333,-3.792542,2.927917,3.863958,2.803625,-1.070333,-2.076208,7.137708,4.808667,-6.347208,-0.706917,-6.466250,3.120708,-1.499792,-4.088250,9.549292,-5.702167,-3.139667,-1.780333,-5.173375
1980-02-29,-1.818667,4.707167,-5.179333,-1.059833,-1.244667,2.083333,2.671708,-2.819500,7.779375,-3.002750,3.528750,6.460458,1.603500,-0.324750,-2.376000,7.557667,5.041083,-5.075792,1.995917,-4.446583,5.690375,-2.322042,-2.566708,9.165083,-5.557292,-1.209667,-0.617417,-4.451708
1980-03-01,0.811625,4.687208,-4.103083,1.313000,1.152792,3.160833,3.604250,-2.564292,9.093542,-3.643792,4.760042,6.151333,2.933417,3.097958,0.634292,6.755792,6.401083,-2.262083,2.927667,-2.219167,5.628833,-2.077625,0.159875,11.740917,-4.156708,-0.529125,2.394708,-0.632667
1980-03-02,1.119458,3.128042,-0.737083,2.303167,0.647500,1.532833,0.607208,-4.237917,10.369417,-7.034500,4.715875,4.740500,6.074125,4.486417,2.464375,6.003208,7.081583,-1.626792,1.056625,-3.599333,4.181667,-6.211542,0.786208,11.722250,-0.652833,-4.133500,2.905958,0.236750
1980-03-03,-2.214417,1.401208,2.221167,-0.335917,-2.923958,-0.633083,-1.241000,-7.379542,10.019667,-9.350667,3.637375,1.918917,9.039083,3.445792,0.408583,5.115625,8.061667,-5.099458,-0.043458,-6.958000,2.097542,-6.244375,-3.592000,11.770667,0.456417,-6.554583,1.503250,-2.771833
1980-03-04,-3.771167,2.066375,-1.951708,-2.055458,-3.479458,-0.768417,-0.831250,-6.805750,9.405542,-9.312708,2.575000,2.665708,9.374333,0.176417,-2.163958,5.644792,6.284875,-6.835958,0.373875,-7.138917,3.189208,-5.372917,-4.952125,10.985000,-1.994542,-7.821917,-0.788958,-5.339000
1980-03-05,-1.960917,3.339292,-3.673208,0.396042,-2.808375,0.545625,-0.058958,-7.416958,9.095333,-10.038000,4.258417,3.508250,5.464500,1.013875,-0.939833,6.796042,5.676667,-5.425458,1.467583,-5.202458,3.813583,-2.272667,-5.150125,10.665833,-3.510542,-3.317417,-0.160208,-4.418500
1980-03-06,-0.236875,4.919833,-2.320333,2.257083,-0.326833,2.673625,0.926125,-1.831042,10.259708,-3.921167,6.688167,5.544625,3.570750,2.532000,0.136958,6.196167,6.000708,-4.157833,3.161375,-2.384875,4.638333,-1.122083,-1.882458,12.752042,-2.574500,-0.651417,1.049208,-2.206333
1980-03-07,1.185458,6.389750,-0.086000,1.817417,0.781875,4.130833,1.476417,-4.248583,9.867458,-2.990292,6.356583,4.595208,6.757750,3.343500,0.503833,5.737708,6.961833,-4.301417,5.369250,-3.912000,6.497125,-2.370125,0.078125,11.348750,-0.733417,-0.841583,2.103708,-1.011708
1980-03-08,-0.225083,5.702042,2.324917,0.587375,0.236000,3.234292,1.493875,-3.595333,8.182167,-3.746375,5.264458,4.795375,9.925083,4.986125,1.731083,6.491458,7.328208,-2.194917,3.730917,-2.630667,5.757083,-2.903167,0.430167,10.163792,1.291667,-0.890500,1.966500,-0.167792
1980-03-09,0.478958,4.849375,3.850833,0.329125,-0.169875,2.610208,1.123208,-7.566292,9.428625,-7.642292,5.487208,4.567625,10.774958,4.329375,2.610042,4.996958,7.191792,-4.614792,3.405375,-5.378000,4.731292,-2.963125,0.411625,10.679375,1.379458,-1.365083,2.544250,0.845500
1980-03-10,0.119375,4.736292,3.586583,1.113542,-0.956292,2.789250,0.919208,-9.199042,9.749833,-10.278583,5.281417,4.477667,8.991417,3.778417,2.453333,4.932250,7.489208,-4.770375,3.393458,-7.218125,5.243292,-3.345875,-0.627542,11.601000,2.392792,-2.590958,2.748292,0.203958
1980-03-11,0.023792,5.306250,2.381750,0.084750,-1.025042,2.316625,0.073125,-6.278250,9.792708,-9.048583,4.746792,5.013250,7.587417,2.863792,1.636000,8.331292,6.662625,-3.441542,3.238167,-4.109417,5.464375,-3.850250,-1.083708,11.965708,1.672000,-3.087250,1.844375,-0.670583
1980-03-12,-0.544500,4.600917,1.896917,0.386083,-0.559375,2.755667,0.432042,-5.581792,10.084167,-5.922000,5.695500,6.217417,7.527583,3.606875,2.059042,5.529542,7.049500,-6.232458,3.624708,-5.974542,4.858083,-3.692708,-1.155000,12.121208,1.096875,-2.688417,2.524125,-0.512208
1980-03-13,0.473208,5.890667,0.681375,1.466708,0.307833,3.438583,1.674208,-8.109583,8.640125,-7.190375,4.881167,2.940583,7.089333,4.461167,3.088917,3.212917,6.608458,-7.643375,3.935000,-7.464417,6.095792,-2.696375,-1.196542,10.522542,-0.964333,-1.213250,2.291750,0.322708
1980-03-14,1.854167,5.004333,-0.311667,1.801917,1.974042,3.114625,0.367417,-7.450125,6.445750,-7.151500,3.727750,2.845125,7.239042,5.501250,3.222625,3.265833,6.229208,-6.815042,3.858000,-6.655583,4.250833,-3.688125,-0.935375,9.991083,-1.837625,-2.282042,3.157125,1.009708
1980-03-15,0.556042,3.015250,-0.048000,1.720042,1.736875,3.271167,0.430500,-6.643875,6.590833,-6.562708,3.783000,2.982125,7.305750,2.930125,2.985417,3.960750,5.696250,-7.021542,3.431292,-7.046917,3.277583,-3.841833,-0.745792,11.382583,-0.680958,-2.378625,0.537583,0.932333
1980-03-16,1.609542,4.735583,0.439542,1.610083,2.560333,3.493333,0.487542,-6.026667,8.139792,-6.486083,4.248833,2.794250,7.101042,3.356708,4.056417,4.602833,5.592042,-6.805750,4.388208,-6.930125,4.703667,-3.909833,-0.291958,9.877833,0.000208,-2.703042,0.634542,2.253167
1980-03-17,2.049792,5.159000,0.222750,2.685875,1.843417,3.950958,0.964125,-7.443042,7.977333,-8.224083,4.654625,2.714042,5.240792,3.227833,3.848292,3.428333,6.928875,-6.977125,4.453625,-6.944458,5.096542,-4.991083,-0.834750,11.046292,0.557708,-3.165875,1.423583,2.206083
1980-03-18,2.510042,6.312542,0.881833,4.365083,2.242417,3.734750,-1.426042,-9.242083,8.442167,-11.418708,6.241875,3.081333,6.829125,3.974500,3.894792,3.698833,7.462917,-7.878875,6.290458,-8.783083,4.377917,-7.235958,-1.351542,10.412500,1.268667,-5.525750,2.282208,2.679667
1980-03-19,2.429625,1.985917,2.251042,4.326875,-0.581542,0.566292,-2.630292,-9.614167,9.117167,-11.401250,7.039958,1.510792,7.239667,5.977417,3.903167,1.989583,7.853292,-9.809375,4.365167,-11.099167,0.043083,-8.068708,-3.730708,9.372750,1.556750,-6.787583,3.453917,1.021542
1980-03-20,0.275417,-0.163917,3.721583,2.523708,-3.443167,-1.224333,-2.642875,-9.971083,8.565292,-11.491792,4.227333,0.329417,8.967083,6.899375,1.251250,0.834125,7.454500,-10.980167,0.355375,-11.081958,-0.958750,-5.855292,-5.689208,9.970375,1.484333,-6.422042,3.947750,-2.741292
1980-03-21,-1.871042,0.292000,6.620292,2.271875,-4.132625,-1.001750,-2.375167,-10.667583,8.149625,-11.242875,3.764708,-0.046708,11.502917,5.852500,0.361208,0.873500,8.534833,-9.997250,1.151375,-11.033875,-0.265833,-5.670792,-5.706417,9.937542,3.551875,-5.461292,2.676750,-3.970833
1980-03-22,0.253792,1.693292,7.588833,3.489792,-1.944667,1.864833,-1.217583,-10.433583,7.895917,-10.364375,3.593708,0.481875,12.649833,4.966917,0.873875,1.079458,7.923667,-11.420500,2.955167,-11.653542,1.626208,-6.684500,-4.664417,9.671000,3.430167,-5.742917,3.065750,-2.915958
1980-03-23,1.107375,2.924583,8.269083,2.327833,1.018583,2.688167,-0.144250,-10.820208,8.549667,-9.733208,4.342292,2.694917,13.223250,5.540583,3.371250,3.368000,7.845958,-10.096667,4.079500,-9.894583,2.656333,-6.131708,-2.740083,10.293208,1.990792,-4.817500,1.997000,0.935000
1980-03-24,1.668917,6.051208,6.764417,3.246708,0.195042,2.916917,0.098750,-9.487792,9.522667,-8.102375,6.776000,5.313792,13.157333,6.032042,4.880958,5.037208,7.741958,-8.556500,5.356125,-8.631333,4.624083,-4.634250,-2.394417,11.140417,2.928958,-3.994917,2.785958,1.194250
1980-03-25,2.982625,6.210542,5.855125,3.619167,1.452250,4.558750,0.598083,-7.866000,10.085500,-6.965875,6.088750,5.483958,12.036750,6.895750,5.872583,5.589292,8.191208,-6.710083,5.751125,-7.393083,6.582208,-4.109042,-1.599667,12.138500,3.408417,-2.687208,4.626500,2.894250
1980-03-26,3.765250,6.267708,5.447625,3.971958,3.649667,4.626500,0.729708,-5.453292,12.879333,-5.478792,7.460583,5.400750,11.174042,7.682458,7.288750,5.830125,8.981875,-4.434500,5.538792,-4.926958,6.332625,-3.370833,1.190375,13.998583,4.871875,-2.895625,5.198583,4.585750
